TimeStamp,Power(MW),Temperature,Clearsky DHI,Clearsky DNI,Relative Humidity(w/m2),Solar Zenith Angle(w/m2),Global Horizontal UV Irradiance (295-385nm)(m/s)
2014-12-31,2.629704301075269,9.440994623655914,28.103494623655912,288.6706989247312,85.9775,105.8898387096774,3.1601235215053762
2015-01-31,3.509274193548387,5.717741935483871,27.357526881720432,313.43817204301075,81.79612903225807,104.32200268817205,5.0070763440860215
2015-02-28,3.5872023809523808,6.565625000000001,39.34077380952381,330.23511904761904,82.18888392857143,98.94446428571428,5.351161160714286
2015-03-31,4.235349462365591,13.654435483870968,47.740591397849464,343.4986559139785,87.34611559139785,91.16331989247311,6.1352174731182805
2015-04-30,5.875972222222222,19.112916666666667,65.13055555555556,350.96527777777777,85.0557361111111,82.94659722222222,9.454044861111111
2015-05-31,6.123521505376344,22.674193548387098,68.89247311827957,361.5067204301075,88.70310483870968,76.72612903225806,10.149904569892474
2015-06-30,6.6883333333333335,26.434861111111115,68.49583333333334,372.71527777777777,83.375375,73.99222222222222,13.116961944444446
2015-07-31,7.043951612903226,29.18225806451613,63.34274193548387,375.77150537634407,72.76763440860215,75.291061827957,14.385069220430108
2015-08-31,6.475,29.805913978494626,68.36155913978494,341.98387096774195,57.67087365591397,80.43145161290323,12.510046370967743
2015-09-30,5.843333333333333,27.595000000000002,51.27638888888889,340.4791666666667,58.69463888888889,88.04948611111111,10.710003194444445
2015-10-31,4.555913978494623,21.72943548387097,35.48521505376344,336.5712365591398,58.736330645161296,96.28141129032258,7.786486693548387
2015-11-30,3.0388888888888888,14.011805555555556,30.680555555555557,301.6458333333333,87.03956944444444,102.89901388888887,4.0743116666666666
2015-12-31,3.2239247311827954,11.611290322580647,25.237903225806452,303.18682795698925,87.5040994623656,105.88358870967741,4.6582588709677415
2016-01-31,3.8401881720430104,6.850940860215054,26.75,320.51344086021504,84.3207123655914,104.35244623655915,5.447110483870968
2016-02-29,5.123511904761905,10.564434523809524,33.43452380952381,349.8988095238095,79.89254464285715,99.00090773809524,7.373456845238095
